open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1770076800000,78738.60000000,79186.81000000,72945.50000000,75770.21000000,39120.10889000,1770163199999,2986903008.57479190,9199445,17304.88253000,1324119396.43603960,0
1770163200000,75770.21000000,76971.52000000,71888.00000000,73165.83000000,38375.36000000,1770249599999,2852834631.53914640,10724002,17274.35569000,1284664768.82907250,0
1770249600000,73165.84000000,73341.18000000,62345.00000000,62909.86000000,106298.82899000,1770335999999,7198745594.28069360,15364010,49042.65006000,3325749503.03323960,0
1770336000000,62909.87000000,71751.33000000,60000.00000000,70580.26000000,92539.21531000,1770422399999,6134056670.61150540,13228528,49477.51198000,3288426149.28068820,0
1770422400000,70580.26000000,71690.07000000,67300.00000000,69289.38000000,44255.48036000,1770508799999,3058983879.06915240,7167427,18766.22233000,1298989823.42944090,0
1770508800000,69289.37000000,72271.41000000,68888.00000000,70330.38000000,21420.53168000,1770595199999,1510003758.65284210,4870449,11435.75238000,805898867.28181970,0
1770595200000,70330.38000000,71453.53000000,68308.00000000,70138.00000000,29152.72842000,1770681599999,2038959539.42097760,6644769,13854.63486000,969001616.68297280,0
1770681600000,70138.00000000,70527.59000000,67800.00000000,68841.29000000,20373.77072000,1770767999999,1408623623.35992530,4558658,9237.21056000,638739950.25352550,0
1770768000000,68841.28000000,69292.88000000,65756.00000000,67082.52000000,28718.24602000,1770854399999,1930513947.54411460,6956577,14335.50997000,963903748.26948730,0
1770854400000,67082.52000000,68410.52000000,65118.00000000,66272.17000000,24271.74283000,1770940799999,1622162145.33420660,6778280,12101.72511000,809418852.07336170,0
1770940800000,66272.17000000,69482.97000000,65872.46000000,68853.96000000,20244.54955000,1771027199999,1371286022.33005480,6450842,10425.24887000,706766540.61685410,0
1771027200000,68853.97000000,70560.01000000,68730.13000000,69822.95000000,18114.78393000,1771113599999,1260259314.36002640,3803163,7857.93423000,546756073.26494120,0
1771113600000,69822.94000000,70983.00000000,68000.00000000,68832.58000000,22290.05208000,1771199999999,1545094572.13681450,4598633,8861.59262000,615733099.12089960,0
1771200000000,68832.59000000,70126.67000000,67294.11000000,68892.43000000,15515.76534000,1771286399999,1062797918.25359710,5233849,8153.43140000,558909191.76749180,0
1771286400000,68892.43000000,69241.50000000,66621.06000000,67503.52000000,16489.06921000,1771372799999,1117987651.29481200,5994853,7538.45107000,511426190.89324030,0
1771372800000,67503.52000000,68476.22000000,65870.00000000,66461.00000000,15492.43839000,1771459199999,1040493524.65212360,4548997,7895.05707000,530458178.13856490,0
1771459200000,66461.00000000,67320.00000000,65631.83000000,67003.73000000,14542.26988000,1771545599999,968863572.78215260,4679351,7106.70741000,473456223.07210710,0
1771545600000,67003.73000000,68318.39000000,66280.20000000,68020.01000000,35351.87091000,1771631999999,2378079150.56784730,5044912,15001.46034000,1010970043.14524130,0
1771632000000,68020.00000000,68698.70000000,67534.69000000,67975.93000000,8032.84131000,1771718399999,547592078.84719890,1593539,4003.46206000,272919692.67728000,0
1771718400000,67975.93000000,68245.00000000,67190.00000000,67643.40000000,8175.13484000,1771804799999,553613335.57741360,2160900,3974.29287000,269081093.61093830,0
1771804800000,67643.39000000,67684.86000000,63888.79000000,64656.02000000,33075.90923000,1771891199999,2158158656.12151660,8268695,16388.63858000,1069328860.05896250,0
1771891200000,64656.01000000,65026.75000000,62510.28000000,64058.15000000,23102.83622000,1771977599999,1469512159.71993510,7553629,11150.61026000,709235431.91769840,0
1771977600000,64058.15000000,69988.83000000,63913.27000000,67988.04000000,30749.99259000,1772063999999,2064089702.84443500,7096715,16382.91985000,1098904977.00827200,0
1772064000000,67988.04000000,68860.00000000,66500.00000000,67485.18000000,20737.77792000,1772150399999,1404774665.56456080,5426137,10172.50047000,689304052.45306700,0
1772150400000,67485.19000000,68216.80000000,64914.46000000,65872.10000000,21228.58424000,1772236799999,1412033823.56197280,3856064,10107.20917000,671986242.52466200,0
1772236800000,65872.09000000,67760.00000000,63030.00000000,66973.26000000,22548.71649000,1772323199999,1462864408.26156650,5268514,11531.10802000,748190390.43238220,0
1772323200000,66973.26000000,68199.99000000,65056.00000000,65776.47000000,23201.85859000,1772409599999,1545783742.90620010,5312013,11209.77201000,747161922.84846160,0
1772409600000,65776.48000000,70096.00000000,65259.21000000,68830.06000000,32010.38431000,1772495999999,2164578841.84591730,8397526,15335.91369000,1037871544.54815050,0
1772496000000,68830.06000000,69258.08000000,66158.00000000,68338.00000000,24972.24180000,1772582399999,1691848669.94301820,7648119,12331.62200000,835461016.09469440,0
1772582400000,68338.01000000,68338.01000000,68298.30000000,68298.30000000,1.80112000,1772668799999,123064.01434590,1078,0.39390000,26914.50992810,0
